,game_id,white_player,black_player,winning_player,move_list
235,D7pjNXma,OrigKwabena,ruchitoshniwal1,OrigKwabena,f4 c5 Nf3 Nc6 e3 d6 c3 Bg4 d4 Bxf3 Qxf3 cxd4 exd4 e5 fxe5 dxe5 Bb5 exd4 Bxc6+ bxc6 Qxc6+ Ke7 cxd4 Rc8 Qe4+ Kd6 O-O Nf6 Bf4+ Kd7 Qb7+ Rc7 Bxc7 Qxc7 Qb5+ Qc6 Qd3 Bd6 Nc3 Rb8 Rf2 Bb4 Raf1 Bxc3 bxc3 Ke7 Re2+ Kf8 c4 Rc8 c5 Qd5 Qa6 Qd8 Rd2 Nd7 c6 f6 cxd7 Qxd7 Rfd1 Rd8 h3 Qd6 Qxa7 Qd7 Qa4 Kf7 Qb3+ Qe6 Qf3
236,p2ImLAal,kanishkatn,ruchitoshniwal1,kanishkatn,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 d6 Nc3 Nf6 Bc4 g6 Be3 Bg7 Qd2 O-O Bh6 Nxd4 Bxg7 Nxc2+ Qxc2 Kxg7 O-O-O a6 a3 b5 Ba2 Bb7 f3 e5 g4 Ne8 h4 Rc8 Kb1 Qf6 Qd3 Qf4 h5 Nf6 hxg6 fxg6 Qxd6 Qxf3 Qe7+ Kh8 Qxb7 Rxc3 bxc3 Qxc3 Qe7 Qc6 Qxf8+ Ng8 Qxg8#
237,5n1xAhkY,ruchitoshniwal1,bartek9865,bartek9865,d4 b6 Nf3 Bb7 Bf4 d5 e3 e6 c4 c5 Bd3 cxd4 exd4 Nf6 cxd5 Bb4+ Nc3 Bxc3+ bxc3 Bxd5 O-O Nc6 Be2 O-O Ne5 Nxe5 Bxe5 Ne4 Qc2 Qg5 Bg3 Nxg3 fxg3 Rac8 Bd3 Qe3+ Kh1 g6 Rfe1 Qg5 Re5 Qg4 Rf1 Qh3 Rf2 f6 Re3 e5 Kg1 Qg4 Be2 Qg5 Rd3 Bc4 Re3 Bd5 Rd3 e4 Rd1 e3 Rf3 Bxf3 Rf1 Bxe2 Qxe2 Rxc3 Qxe3 Rxe3 h3 Qd5 Kh2 Qxd4 Rg1 Qd3 g4 Rg3 h4 Qd6 Kh1 Rxg4 g3 Rxh4+ Kg2 Rg4 Kf1 Qd1+ Kf2 Re8
238,Mo5hd4D7,CsiszaBa,ruchitoshniwal1,CsiszaBa,e4 c5 Nf3 Nc6 d4 d6 dxc5 dxc5 Qxd8+ Nxd8 Nc3 e6 Bg5 Be7 Bxe7 Nxe7 Bb5+ Ndc6 a3 a6 Bxc6+ Nxc6 O-O O-O Rfe1 b5 Rad1 Bb7 Ne2 Rad8 Ng3 Rxd1 Rxd1 Ne7 Re1 Ng6 Rd1 f5 exf5 exf5 Rd7 Bxf3 gxf3 Re8 Nxf5 Re1+ Kg2 Re5 Ng3 Re7 Rd6 Rf7 Rxa6 Kf8 Ra5 Rc7 Rxb5 Ke7 Rb8 Kd6 Rb5 Kc6 Rb3 Rb7 Rxb7 Kxb7 Ne4 Kc6 Kg3 Kb5 b3 c4 a4+ Kb4 bxc4 Kxc4 a5 Kb5 a6 Kxa6 h3 Kb5 h4 Kc4 c3 Kd3 Kg4 Kc4 Kg5 Kd5 Kf5 Kc4 h5 Kd3 hxg6 hxg6+ Kxg6 Ke2 f4 Kf3 f5 Kxe4 f6 gxf6 Kxf6 Kf3 Kg5 Kxf2 Kf5 Ke3 Ke5
239,bLwkrj8X,ruchitoshniwal1,paerre,paerre,d4 c6 Nf3 d5 Bf4 Nf6 e3 Bf5 c3 e6 Bd3 Bg6 Bxg6 hxg6 Nbd2 Bd6 Be5 Nbd7 Qb1 Bxe5 Nxe5 Nxe5 dxe5 Qc7 exf6 gxf6 g3 O-O-O f4 e5 Qd3 exf4 gxf4 Rh3 O-O-O Re8 Rde1 Qxf4 Rhg1 Rexe3 Qf1 Qh6 Rxe3 Rxe3 Qxf6 Qxh2 Qf1 Re2 Qd1 Rxd2 Qxd2 Qxg1+ Qd1 Qxd1+ Kxd1 f5 Ke2 g5 Kf2 g4 Kg3 Kd7 Kf4 Kd6 Kg3 Kc5 Kg2 Kc4 Kf2 Kd3 Kg3 Kc2 Kf4 Kxb2 Kg3 Kxa2 Kf4 Kb3
240,VkIb1Ffj,ruchitoshniwal1,AmmarMao_C17,ruchitoshniwal1,e4 d5 exd5 Qxd5 Nc3 Qe6+ Be2 Nc6 Nf3 Bd7 O-O O-O-O b3 a6 Bc4 Qg6 Nh4 Qh5 Qxh5 Nf6 Qf3 Bg4 Qe3 e5 h3 Be6 Bxe6+ fxe6 Nf3 Nd5 Qe1 Nd4 Qxe5 Nxf3+ Kh1 Nxe5 d4 Ng6 Nxd5 Rxd5 c3 e5 c4 Rxd4 Re1 Bd6 Bb2 e4 Bxd4 Re8 Bxg7 Be5 Bxe5 Nxe5 Rxe4 b5 cxb5 axb5 a4 c6 a5 Kb7 a6+ Kb6 a7 Kb7 a8=Q+ Rxa8 Rxa8 Kxa8 Rxe5 Kb7 f4 Kb6 f5 c5 f6 c4 bxc4 bxc4 f7 c3 f8=Q c2 Qf6+ Kb7 Re7+ Kc8 Qf8#
241,AksCNXYe,AlphaD,ruchitoshniwal1,AlphaD,e4 e5 Nc3 Nf6 Nf3 Nc6 d4 d6 dxe5 Ng4 exd6 Bxd6 h3 Nf6 e5 Nxe5 Nxe5 Bxe5 Qxd8+ Kxd8 Bc4 Rf8 O-O Bd7 Re1 Bd6 Nd5 Nxd5 Bxd5 c6 Bf3 Kc7 a4 Rfe8 Rxe8 Rxe8 Be3 b6 a5 Be5 axb6+ axb6 Ra7+ Kb8 Rxd7 Bxb2 Bxc6 Rf8 Bf4+ Kc8 Bb7+ Kxd7 Be4 g6 Bh6 Re8 Bf3 Re1+ Kh2 Be5+ g3 Rf1 Be3 b5 Be2 Rb1 Bd3 b4 c3 b3 Bxb1 Bxc3 h4 b2 Kh3 Kc6 Kg4 Kd5 h5 f6 hxg6 hxg6 Bxg6 Kc4 Bb1 Kb3 f4 Ka3 Kf5 Kb3 g4 Be1 g5 fxg5 fxg5 Bc3 Bf4 Kc4 Be5 Bd2 g6 Bc3 Bxc3 Kxc3 g7 Kd2 g8=Q Kc1 Qg1+ Kd2 Ke4 Ke2 Bd3+ Kd2 Qb1 Kc3 Kd5 Kb3 Bc4+ Ka3 Qa2+ Kb4 Qxb2+ Ka4 Qb5+ Ka3 Qb3#
242,1q491FSM,ruchitoshniwal1,Kartas-2,Kartas-2,d4 c5 Nf3 cxd4 Nxd4 d5 Nc3 e5 Nf3 d4 Ne4 Nc6 e3 Bb4+ Bd2 dxe3 fxe3 Be7 Bb5 Qc7 Bxc6+ bxc6 O-O Nf6 Bc3 Nxe4 Nxe5 O-O Qf3 Nxc3 Nxc6 Bf6 bxc3 Bb7 Nd4 Bxf3 Nxf3 Bxc3 Rad1 Rad8 Rd3 Rxd3 cxd3 Re8 e4 f6 d4 Rxe4 d5 Qc5+ Kh1 Qxd5 h3 Re3 Kh2 Re2 Nh4 Be5+ Kh1 Qe4 Kg1 Qxh4 Rf3 Re1+ Rf1 Bd4+ Kh2 Rxf1 g3 Be5
243,9pNbyR5U,mataro_chess,ruchitoshniwal1,ruchitoshniwal1,d4 d5 c4 Nf6 Nc3 e6 Bg5 Bb4 e3 O-O Qb3 Be7 Nf3 Nc6 Bxf6 Bxf6 cxd5 exd5 Qxd5 Be6 Qxd8 Raxd8 O-O-O Ne7 Bd3 g6 Rhe1 Bg7 h3 Bf5 Bxf5 Nxf5 Rd2 Nxd4 exd4 Bh6 Kc2 Bxd2 Kxd2 Rd7 Ne5 Re7 Kc2 Rfe8 Re3 f6 Ng4 Rxe3 fxe3 f5 Nf6+ Kf7 Nxe8 Ke7 e4 Kxe8 exf5 gxf5 d5 Kd7 Kd3 Kd6 Ke3 Ke5 Kf3 h5 g3 b6 b4 a5 bxa5 bxa5 Nb5 a4 Nxc7 Kd6 Nb5+ Kxd5 Nc3+ Kc4 Nxa4 Kb4 Nb6 Ka3 Nd7 Kxa2 Kf4 Kb3 Kxf5 Kc4 Kg5 Kd5 Kxh5 Kd6 g4 Kxd7 g5 Ke7 g6 Kf8 Kh6 Kg8 g7 Kf7 Kh7 Kf6 g8=Q Kf5
244,6YBRKcBS,ruchitoshniwal1,warchess1,ruchitoshniwal1,d4 e6 Nf3 d5 Bf4 Nf6 e3 Bd6 c4 Bxf4 exf4 Qd6 Ne5 Nc6 Nc3 O-O Bd3 dxc4 Bxc4 Nxd4 O-O c5 f3 b6 Rf2 Bb7 Rd2 Qe7 Ne2 Nxe2+ Rxe2 Rfd8 Qc2 Rd4 Rd1 Rxf4 Nd3 Rd4 a3 Rad8 Red2 Nd5 Bxd5 R8xd5 b4 Rg5 bxc5 Bxf3 Rf1 Be4 Qc3 Rdd5 Re1 Bxg2 Rxg2 Rxg2+ Kxg2 Qg5+ Kf1 h6 Re2 Qf5+ Ke1 Rxc5 Nf2 Rxc3 Nd1 Qb1 Rb2 Re3+ Re2 Qd3 Rxe3 Qd4 Nf2 Qb4+ Kf1
245,pO5Gs9Hk,IronStone01,ruchitoshniwal1,ruchitoshniwal1,e4 e5 d3 Nc6 Nc3 Bc5 Be3 d6 Nf3 Bb6 Qe2 Be6 g3 Bxe3 fxe3 f5 Bg2 Nf6 Nd2 fxe4 dxe4 d5 exd5 Nxd5 Qh5+ g6 Qh6 Nxc3 bxc3 Qe7 Rf1 O-O-O Rb1 Qd6 Rb2 Qxd2#
246,I1mvnfLl,karl-schopp,ruchitoshniwal1,ruchitoshniwal1,d4 d5 c4 Nf6 Nc3 e6 e3 c5 Nf3 Bd6 a3 O-O Be2 Bd7 O-O Nc6 cxd5 exd5 dxc5 Bxc5 Na4 Bb6 Nc3 Be6 Nd4 Bxd4 exd4 Bf5 Bg5 Qd6 Bxf6 Qxf6 Bf3 Qxd4 Qb3 Qc4 Qxb7 Rab8 Qc7 Rfc8 Qg3 d4 Nd5 Bg6 Rac1 Qb5 b4 Rd8 Rfd1 Rxd5 Bxd5 Qxd5 Rc5 Qd6 Qxd6 h6 Rxc6 Re8 Rf1 Re6 Qd8+ Kh7 Rxe6 fxe6 Qe7 d3 Qxe6 d2 Qc6 Bf7 Qe4+ g6 Qd3 Kg7 Qxd2 Kg8 Re1 Kf8
247,vm9ABjD9,ruchitoshniwal1,Masoudagn,ruchitoshniwal1,d4 e6 Nf3 d5 Bf4 Nc6 e3 Nf6 c4 Ne4 Nc3 Bb4 Qb3 Bxc3+ bxc3 O-O Be2 g5 Bg3 h5 h4 g4 Nh2 Nxg3 fxg3 Qf6 Rf1 Qg6 Qb1 dxc4 Qxg6+ fxg6 Rxf8+ Kxf8 Bxc4 Ke7 O-O-O Bd7 Rf1 Rf8 Rxf8 Kxf8 d5 Kf7 dxe6+ Bxe6 Bxe6+ Kxe6 Kd2 Ke5 Kd3 Na5 Nf1 c5 c4 b6 Kc3 Ke4 a3 Nc6 Kd2 Ne5 Kc3 Nd3 Kd2 Nb2 Kc3 Nd1+ Kd2 Nf2 Kc2 Nh1 Kb3 Nxg3 Nxg3+ Kxe3 Nf1+ Kf2 Nh2 Kxg2 Nxg4
248,kDJgN16J,ANONYMOUS,ruchitoshniwal1,ruchitoshniwal1,e3 e5 e4 Nf6 Bd3 d6 c3 Be7 Na3 O-O Nf3 Nc6 O-O Be6 Rb1 Bxa2 Ra1 Be6 Bc4 Bxc4 Nxc4 Nxe4 Qe1 d5 Ncxe5 Nxe5 Nxe5 Bd6 f3 Bxe5 fxe4 Qg5 exd5 Rfe8 d3 Qh5 g4 Qxh2#
249,6Seb2ysX,ANONYMOUS,ruchitoshniwal1,ruchitoshniwal1,e4 e5 Qh5 Nc6 f4 exf4 Qf3 Bd6
250,ewrrLKFJ,ruchitoshniwal1,uditvora,ruchitoshniwal1,e4 e5 Nf3 Nc6 Bc4 Bc5 O-O Nf6 d3 d5 exd5 O-O dxc6 bxc6 Nc3 Qe7 d4 exd4 Nxd4 Bxd4 Qxd4 c5 Qd3 Nh5 h3 g5 Nd5 Nf4 Nxf4 Rd8 Qg3 h6 Nh5 Be6 Bxe6 fxe6 b3 a5 Bb2 c6 Nf6+ Kf7 Qf3 Rd7 Nd5+ Ke8 Nxe7 Kxe7 Qf6+ Kd6 Rfe1 Kd5 Qxe6#
251,LCGFURgr,ruchitoshniwal1,uditvora,ruchitoshniwal1,e4 e6 Nf3 d5 exd5 Ne7 Bd3 Nxd5 O-O e5 Nxe5 Nc6 Nxc6 bxc6 Re1+ Be7 Nc3 g5 Nxd5 cxd5 Qf3 c6 Qh5 a5 c4 Be6 Rxe6 a4 cxd5 Rf8 dxc6 h6 c7 Qxc7 Bb5+ Kd8 Re4 f5 Rc4 Qb7 Qf3 Qxf3 gxf3 g4 fxg4 fxg4 d4 Rf5 Bxh6 Ra5 Bc6 Rab5 Bxb5 Rxb5 Re1 Bf6 Rc6 Bxd4 Rd1 g3 Rxd4+ Rd5 Rxd5+ Ke8 Re6+ Kf7 Rdd6 Kg8 Re7 Kh8 Rd8#
252,T0bw1AIK,uditvora,ruchitoshniwal1,ruchitoshniwal1,e4 e5 f4 Nc6 g3 exf4 gxf4 Qf6 d4 Nxd4 Bc4 Bc5 Nf3 d6 O-O Bd7 Kh1 Nh6 Qd2 Nxf3 Rxf3 O-O-O b3 Rde8 Rg3 Rxe4 Nc3 Rxf4 Bb2 Rf5 Rb1 Rf2 Nd5 Qf5 Qc3 Qh5 Rh3 Bxh3 Qg3 Bg2+ Kg1 Rf1+ Kxg2 Rf2+ Kg1 Rf3+ Kg2 Rxg3+ Kxg3 Re8 Rf1 f5 Bc1 Qg6+ Bg5 Qxg5+ Kh3 c6 Rg1 Qh5+ Kg2 cxd5 Bxd5 Re2+ Kh1 Bxg1 Kxg1 Qg5+ Kh1 Qc1#
253,IpBvvC4i,ruchitoshniwal1,uditvora,ruchitoshniwal1,e4 e5 Nf3 Nc6 Bc4 g5 O-O Nf6 Nxg5 d5 exd5 b5 Bb3 a6 Re1 Bb7 dxc6 Qe7 cxb7 Rb8 d3 Rd8 Nc3 Ng4 Qxg4 h5 Qf3 c5 Qc6+ Rd7 Bxf7+ Kd8 b8=Q#
254,6lbchDGa,ANONYMOUS,ruchitoshniwal1,ruchitoshniwal1,e4 e5 f3 Nf6 Qe2 Bc5 Qb5 O-O Qxd7 Nc6 Qxd8 Rxd8 b3 Bd4 Bb2 Bxb2 Ba6 Bxa1 Bf1 Nb4 Na3 Bb2 Nb1 Nxc2+ Ke2 Nd4+ Kf2 Rd6 Kg3 a6 Kh4 b5 Kg5 Bd7 Kh4 Rb8 f4 exf4 d3 Nc2 d4 Nxd4 e5 Rc6 exf6 Rxf6 h3 a5 Bxb5 Rxb5 g4 Rh6#
255,6FV1J0dz,ruchitoshniwal1,uditvora,uditvora,e4 e5 Nf3 Nc6 Bc4 f5 exf5 Nce7 Nxe5 d6 Nf7 Qd7 Nxh8 Ng6 Bf7+ Kd8 fxg6 Nh6 O-O b6 d3 c5 Bxh6 gxh6 gxh7 Bb7 Ng6 Bg7 Bc4 d5 Bb3 Bc6 c3 a5 Na3 h5 c4 a4 Bc2 d4 b3 b5 cxb5 Bb7 Rb1 Qd5 Qe1 Qxg2#
256,K184wDPd,ruchitoshniwal1,uditvora,ruchitoshniwal1,e4 e5 Nf3 Bc5 Bc4 Ne7 Nxe5 d6 Nxf7 Rf8 Ng5 Qd7 Qh5+ Rf7 Qxf7+ Kd8 Qxg7 Nbc6 O-O Na5 d3 Nxc4 dxc4 d5 cxd5 b6 Bd2 Ba6 Re1 Rb8 Nc3 Bc4 b3 a5 a4 Ba6 Ne6+ Ke8 Qh8+ Kf7 Qxh7+ Ke8 Qh8+ Kf7 Qg7+ Ke8 Bh6 Nf5 Qf8+ Bxf8 Nxf8 Qf7 exf5+ Kd8 Ne6+ Ke8 Ng5+ Kd8 Nxf7+ Kd7 Ne5+ Kd6 Bf8+ Rxf8 g4 Rc8 g5 Rf8 f6 Bb5 f7 c6 dxc6 Rc8 g6 Ke6 g7 Rf8 gxf8=Q Bxa4 Ng6+ Kf6 Qe7+ Kxg6 Re5 b5 Qe6+ Kh7 Rg5 Kh8 Qh6#
257,GYURSc8t,ruchitoshniwal1,uditvora,ruchitoshniwal1,e4 d6 Nf3 Bg4 Bc4 Qd7 h3 f6 hxg4 h5 gxh5 Rxh5 Rxh5 Nh6 d3 Qc6 Be3 b6 Bxh6 gxh6 Nc3 Bg7 Bb5 a6 Bxc6+ Kd8 Qe2 e5 O-O-O Nxc6 d4 Ne7 dxe5 fxe5 Nh4
258,NH0j0W25,uditvora,ruchitoshniwal1,ruchitoshniwal1,e3 e5 Qf3 Nf6 e4 Bc5 d4 exd4 c3 dxc3 bxc3 Qe7 Nh3 Nxe4 Nf4 Ng5+ Qe2 Qxe2+ Kxe2 d6 Be3 Bxe3 fxe3 Nc6 a4 Bg4+ Kd3 O-O Na3 Ne5+ Kd2 Ne4+ Ke1 Rad8 Nc2 Nxc3 Bb5 a6 Be2 Bxe2 Kd2 Ne4+ Kxe2 Nc3+ Kf1 d5 Nd4 c5 Nc6 bxc6 Rc1 d4 Re1 d3 Rc1 d2 Rxc3 d1=Q+ Kf2 Qd2+ Kg3 Qxc3 Rc1 Qxe3+ Kh4 Qxf4+ Kh5 g6#
259,F4zgCERq,ruchitoshniwal1,uditvora,ruchitoshniwal1,e4 e6 Nf3 Nf6 d3 Nc6 Be2 b6 g3 Ba6 O-O Qe7 Be3 O-O-O Nc3 Ne5 d4 Nxf3+ Bxf3 Nd5 exd5 exd5 Be2 c6 Bxa6+ Kb8 Bf4+ Ka8 Qe2 Qxe2 Nxe2 Re8 Nc3 Bb4 Rfe1 c5 Nxd5 Rxe1+ Rxe1 Re8 Rxe8#
260,MHaiRj1A,uditvora,ruchitoshniwal1,ruchitoshniwal1,e3 e5 Qg4 Qf6 Be2 d6 Qg3 Nh6 Qh3 Bxh3 gxh3 Be7 Bg4 Nxg4 hxg4 O-O Nh3 Qf3 O-O Qxh3 Kh1 e4 Rg1 d5 Rg3 Qf1+ Rg1 Qxf2 Rf1 Qxf1#
261,Ux0BdScl,ruchitoshniwal1,uditvora,ruchitoshniwal1,e4 e6 Nf3 Bc5 Bc4 b6 O-O Ne7 d3 O-O Nc3 Nec6 Bg5 Qxg5 Nxg5 f6 Nf3 g5 d4 g4 dxc5 gxf3 Qxf3 Rf7 Qg3+ Kh8 Qxc7 Rf8 e5 fxe5 Bd3 bxc5 Na4 d6 Qxh7#
262,nouMJTjf,uditvora,ruchitoshniwal1,ruchitoshniwal1,e3 e5 Qg4 Nf6 Qf3 Bc5 Nc3 d6 Nge2 Bg4 Ng3 Bxf3 gxf3 O-O Na4 Nc6
263,4IMLzZ67,ruchitoshniwal1,uditvora,ruchitoshniwal1,e4 e6 Nf3 Bd6 d3 Nf6 Nc3 Nc6 Be3 O-O g3 Nh5 Bg2 Nf6 O-O b6 d4 Ba6 Re1 Qe7 e5 Bxe5 dxe5 Nxe5 Nxe5 Rae8 Nf3 d5 Qd2 c5 Na4 e5 Bg5 h6 Bxf6 gxf6 Qxd5 Rd8 Qe4 Qd6 Qh4 h5 Qxh5 e4 Rxe4 Qb8 Rg4#
264,a8gMVOph,ANONYMOUS,ruchitoshniwal1,ruchitoshniwal1,c4 e5 c5 Bxc5 g4 Nf6 h3 Nc6 Nf3 O-O Nxe5 Nxe5 b3 Ne4 Ba3 Bxa3 Nxa3 Qe8 Rc1 c6 Bg2 Nf6 Rg1 h6 Nc4 Nxc4 Rxc4 b5 Rc5 Qe7 Rc1 Ba6 Qc2 b4 Qd3 Rab8 Bf3 Rfe8 Qh7+ Kxh7 Rg3 Nd5 a4
265,aq51Z3Ve,ANONYMOUS,ruchitoshniwal1,ruchitoshniwal1,c4 e5 Qb3 Bc5 d3 Nf6 e4 O-O f3 d6 Nd2 Nc6 Qc2 Be6 h3 Nh5 Ne2 Qh4+ Kd1 Ng3 Nxg3 Qxg3 Be2 Nd4 Qb1 Nxe2 Qc2 Qxg2 b3 Qxh1+ Nf1 Qxf1+ Kd2 Qf2 Rb1 Be3+ Kd1 Qf1#
266,fgiyB09s,ANONYMOUS,ruchitoshniwal1,ruchitoshniwal1,c3 e5 Qc2 Bc5 f3 Nf6 a3 O-O d3 d6 Be3 Bxe3 Nd2 Bxd2+ Qxd2 Nh5 O-O-O Nc6 Nh3 Re8 Qe3 d5 g3 d4 Nf4 dxe3 Nxh5 Be6 g4 Qd5 Bh3 Qa2 Kc2 Bb3+ Kc1 Qa1#
267,8CHaBJJ6,ruchitoshniwal1,ANONYMOUS,ruchitoshniwal1,e4 g6 Nf3 Bh6 Bc4 Nf6 O-O O-O d3 Bxc1 Qxc1 d6 Nc3 Be6 Bxe6 fxe6 e5 dxe5 Nxe5 Qd6 Re1 Nc6 Nxc6 bxc6 h3 Rf7 Qd2 Rc8 Re3 h6 Rae1 Rcf8 Rxe6 Qd5 Nxd5 cxd5 Rxe7 Rxe7 Rxe7 Rd8 Qxh6 g5 Qg7#
268,dh01uScC,ANONYMOUS,ruchitoshniwal1,ruchitoshniwal1,c3 e5 Qb3 Bc5 e3 Nf6 Be2 O-O Nf3 d6 O-O Be6 Qc2 Nc6 Qd1 h6 Bd3 Re8 Qe1 e4 Bb5 exf3 Bxc6 bxc6 gxf3 Nh5 Qd1 Qg5+ Kh1 Bh3 Rg1 Qf6 a3 Qh4 Qe2 Nf4 Qe1 Ng2 Rxg2 Bxg2+ Kg1 Bh3 Kh1 d5 e4 Bd6 b3 Bg2+ Kxg2 Qxh2+ Kf1 Qh1+ Ke2 Qg2 c4 dxe4 fxe4 Rxe4+ Kd1 Rxe1+ Kxe1 Re8+ Kd1 Qf1+
269,JfMw9W8Y,ANONYMOUS,ruchitoshniwal1,ruchitoshniwal1,c4 e5 Qa4 Bc5 b3 Nf6 g4 Nxg4 h3 Nxf2 Rh2 Qf6 Rxf2 Qxf2+ Kd1 O-O Nf3 Qxf1+ Kc2 d6 Bb2 Bf5+ Kc3 Bd4+ Kb4 Nc6+ Ka3 Bc5+ b4 Bxb4+ Kb3 Qd1#
270,JZgsAT78,ANONYMOUS,ruchitoshniwal1,ruchitoshniwal1,d4 d5 Bf4 Bf5 Qc1 e6 Qe3 Nf6 Qd2 Be7 Na3 O-O O-O-O Bxa3 bxa3 Qe7 Qb4 Qd7
271,dVXweba0,ruchitoshniwal1,ANONYMOUS,ruchitoshniwal1,e4 e5 Nf3 Bc5 d3 f6 Be2 d6 O-O Qe7 Nc3 Bd4 Nxd4 exd4 Nd5 Qe5 Bh5+ Kd8 Qf3 Bf5 exf5 Qe6 Re1 g6 Rxe6 Kc8 Bxg6 Nc6 Re8+ Kd7 Qe4 Nge7 Qe6#
272,6Vq6sbFv,ANONYMOUS,ruchitoshniwal1,ruchitoshniwal1,b4 e5 Bb2 Nc6 Bc3 Nf6 Qc1 g6 Qa3 Bg7 Qa4 O-O Nh3 a6 g3 b5 Bg2 Bb7 Qxb5 axb5 O-O Nd4 Bxd4 exd4 e3 Bxg2 Kxg2 dxe3 Kh1 exf2 Rxf2 Qe7 Re2 Qxe2 Ng1 Qe3 dxe3 Ne4 c3 Nf2+ Kg2 Nd3 Kh1 Rfe8 h3 Rxe3 g4 Nf2+ Kh2 Be5+ Kg2 Nd3 Kh1 Re2 Nxe2 Nf2+ Kg1 Nxh3+ Kg2 Ng5 Kf2 Re8 Ke1 Bg3+ Kd1 Bf2 Kc1 Rxe2 Kd1 Re1+ Kc2 Ne4 Nd2 Nxd2 Kxd2 Rxa1 Ke2 Bg1
273,ggbYKn39,ANONYMOUS,ruchitoshniwal1,ANONYMOUS,d4 f6 e4 g5 Qh5#
274,6jA9Lfvp,ruchitoshniwal1,ANONYMOUS,ANONYMOUS,e4 e5 Bc4 Bc5 Nc3 Qh4 d3 Qxf2#
275,eJFdYiRv,ANONYMOUS,ruchitoshniwal1,ruchitoshniwal1,c4 e5 Qa4 Nc6 Qb5 a6 Qb4 d6 Nc3 Qf6 Qb3 Nd4 Qa3 Nc2+ Kd1 Nxa3 bxa3 Bf5 Ke1 d5 Nd1 dxc4 a4 c5 a5 b5 axb6 Qxb6 a4 Nf6 a5 Qb5 Ra3 Nd5 Nf3 Nb4 Rb3 Nc2#
276,UQyLLJmb,ruchitoshniwal1,ANONYMOUS,ANONYMOUS,e4 d5 exd5 Qxd5 Nf3 Qe4+ Be2 Qe5 O-O Qd6 Nc3 Qd7 Bc4 Nc6 Ng5 a6 Bxf7+ Kd8 Re1 Rb8 Ne6+ Qxe6 Bxe6 Bxe6 Rxe6 Nf6 Qf3 Ke8 Nd5 g6 Nxf6+ Kf7 Re4
277,pTsypag5,ruchitoshniwal1,ANONYMOUS,ruchitoshniwal1,e4 e5 Nf3 Bc5 Bc4 Bb4 Nxe5 Qe7 Qh5 Qc5 O-O Qxc4 d3 Qd4 Qxf7+ Kd8 Qf8+ Bxf8 Nf7+ Ke8 Nxh8 Kd8 Bg5+ Ke8 Re1 Qe5 Bh4 Be7 d4 Qxe4 Rxe4 Kd8 Nf7+ Ke8 Nd6+ Kd8 Nc4 Bxh4 Rxh4 d5 Ne5 g5 Rxh7 g4 Nc3 Bf5 Rh8 Be6 Re1 Nd7 Nxd7 Kxd7 Rh7+ Kc8 Rxe6 Kd8 Nxd5 Ne7 Rexe7 Kc8 Re8#
278,udCetnJ4,ruchitoshniwal1,ANONYMOUS,ANONYMOUS,e4 e5 Bc4 Bc5 Nc3 Qh4 Nf3 Qxf2#
279,KCZRoo6q,ruchitoshniwal1,ANONYMOUS,ruchitoshniwal1,e4 d5 Nf3 dxe4 Ng5 h6 Nxe4 e5 Bc4 Qd6 O-O Qe6 d3 Qf5 Nbc3 Bc5 Nxc5 Ne7 d4 O-O dxe5 Be6 Nxe6 fxe6 Bd3 Qxe5 Qg4 Qf5 Bxf5 exf5 Qc4+ Kh7 Re1 Ng6 Nd5 Rh8 Nxc7 f4 Ne6 f3 Qd4 fxg2 Qxg7#
280,7hLODIeJ,ruchitoshniwal1,ritutoshniwal,ritutoshniwal,e4 c5 Nf3 d6 Bc4 Nc6 d3 Nf6 O-O Bd7 Bg5
